date,orders,holiday,rainfall_mm,temperature_c,discount_percent,new_item
2021-05-11,263,,0,35.9921322767892,17,
2021-05-12,264,,20,23.72396808844455,,Yes
2021-05-13,269,,10,42.07992951861365,,
2021-05-14,268,,20,16.046089228373813,,Yes
2021-05-15,196,,0,26.35248099681937,,
2021-05-16,185,,0,19.507151446885334,,
2021-05-17,233,,20,37.25527088424883,,
2021-05-18,309,,0,26.691495030920816,,
2021-05-19,247,,0,27.141574613153587,,Yes
2021-05-20,279,,0,30.216190490426065,,
2021-05-21,253,,20,27.975974068363563,24,
2021-05-22,191,,0,25.031192217993325,,
2021-05-23,219,,5,21.71676374685476,,
2021-05-24,263,,0,28.842567011667146,,
2021-05-25,245,,0,29.894168163447393,29,
2021-05-26,254,,20,31.476886182008645,,
2021-05-27,230,,10,37.56363425153261,17,
2021-05-28,194,,20,17.13115547793004,19,
2021-05-29,185,,0,27.661414013236477,10,Yes
2021-05-30,178,,0,33.95868917910714,,
2021-05-31,226,,10,27.377387877805678,23,
2021-06-01,233,,20,16.30913773153365,,Yes
2021-06-02,258,,20,21.544802125750394,15,
2021-06-03,205,,0,29.642849248386597,,
2021-06-04,216,,0,29.460986474416703,37,
2021-06-05,209,,5,31.362598491705103,6,
2021-06-06,157,,20,24.09495528225908,,Yes
2021-06-07,227,,0,29.299416174596487,,
2021-06-08,267,,0,23.270683460518377,9,
2021-06-09,223,,10,29.299789968218455,19,
2021-06-10,264,,0,28.266060985517697,47,
2021-06-11,212,,10,23.89569989918548,,
2021-06-12,173,,20,35.790918153813436,,
2021-06-13,191,,5,19.471820249188063,,
2021-06-14,226,,0,27.291895084947363,28,
2021-06-15,238,Festival,0,23.78547217837845,,
2021-06-16,253,,0,37.17101017928137,34,
2021-06-17,206,,20,30.991990038102095,7,
2021-06-18,201,,10,24.75344812314805,,
2021-06-19,153,,0,26.60142355339814,,
2021-06-20,184,,0,37.30628686990264,44,
2021-06-21,190,,0,23.268621841349848,,
2021-06-22,216,,20,19.177759138847208,,
2021-06-23,261,,5,29.45503431231907,,
2021-06-24,241,,0,29.5682018370391,,
2021-06-25,204,,0,31.3301728669493,,
2021-06-26,153,,0,31.36312880435976,,Yes
2021-06-27,174,,0,36.853528253669,,
2021-06-28,227,,10,19.40931254811982,,
2021-06-29,228,,0,21.985984026773334,12,
2021-06-30,276,,0,31.311016669730936,,
2021-07-01,221,,5,22.4718724914278,19,
2021-07-02,190,,10,20.717060133703182,23,
2021-07-03,163,,0,37.32922276142635,,
2021-07-04,177,,0,19.900289341678565,11,
2021-07-05,193,,0,26.243639814446773,,
2021-07-06,233,,0,27.703162743842977,,
2021-07-07,243,,10,34.54568320981639,,
2021-07-08,191,,0,18.655984708587646,22,
2021-07-09,153,,5,30.077375757531247,28,Yes
2021-07-10,126,,20,23.54811470869961,,
2021-07-11,178,,0,31.138056062962253,,
2021-07-12,168,,5,23.465961369865703,7,
2021-07-13,170,,20,35.86153128092889,10,
2021-07-14,226,,10,23.495149907868726,,
2021-07-15,251,,10,15.690101470550417,48,
2021-07-16,174,,0,24.055753751293494,,
2021-07-17,174,,5,26.693499447155524,,
2021-07-18,164,,5,33.411769365811544,,
2021-07-19,183,,0,21.707925847175396,,Yes
2021-07-20,226,,0,21.80676936442962,14,
2021-07-21,206,,20,32.80288951854492,,Yes
2021-07-22,201,,20,21.12387441018897,,
2021-07-23,175,,0,27.105082793041547,,
2021-07-24,138,,20,27.20674408265494,,
2021-07-25,176,Festival,0,29.08789768171481,,Yes
2021-07-26,176,,0,24.250758948086997,27,
2021-07-27,187,,5,23.365028066627186,,
2021-07-28,217,,0,29.67447220876146,,
2021-07-29,172,,20,23.52002073415107,,
2021-07-30,163,,10,21.200154049404127,,
2021-07-31,146,,0,34.138999939258426,,
2021-08-01,173,,0,30.44047690689591,,Yes
2021-08-02,183,,10,36.8375119788267,,Yes
2021-08-03,196,,20,31.91983825608473,21,
2021-08-04,218,,5,21.65928174184251,,
2021-08-05,212,,0,28.48184620029998,,
2021-08-06,169,,10,22.92185872640877,,
2021-08-07,141,,0,19.741952016408582,,
2021-08-08,120,,0,25.76400303465008,,
2021-08-09,147,,20,32.9076643764956,,
2021-08-10,185,,5,29.374563553937534,,
2021-08-11,184,,20,21.045529343706143,20,
2021-08-12,176,,0,25.588292123936316,22,Yes
2021-08-13,154,,10,27.2856670732901,,Yes
2021-08-14,147,,0,19.554437730145775,,
2021-08-15,140,,0,31.56586182624306,42,Yes
2021-08-16,174,,20,26.856324868706242,24,
2021-08-17,188,,10,21.047025695339713,,
2021-08-18,153,,10,20.76413203129466,,
2021-08-19,157,,0,33.503319724608055,,
2021-08-20,146,,20,26.095934839271404,35,
2021-08-21,108,,20,33.95176014478206,,
2021-08-22,149,,0,35.86077739951358,,
2021-08-23,191,,20,33.11224136427962,,
2021-08-24,208,,0,25.332841266912546,,
2021-08-25,184,,0,15.510764402163597,22,
2021-08-26,202,,10,29.56498152267414,,
2021-08-27,148,,20,38.45788184889274,48,
2021-08-28,122,,0,27.823049609130873,37,Yes
2021-08-29,122,,20,18.050922406004265,,
2021-08-30,151,,10,24.625607517849414,,
2021-08-31,172,,5,27.081333626165975,,
2021-09-01,189,,10,22.510057162901013,,
2021-09-02,172,,10,15.180230160100557,,
2021-09-03,142,,10,27.510746148924376,,
2021-09-04,134,,20,24.075618768211868,19,
2021-09-05,155,,0,36.863458304499574,,
2021-09-06,173,,10,28.505167439913983,12,
2021-09-07,147,Festival,0,30.34789448449196,,Yes
2021-09-08,131,,0,27.404569282519702,26,
2021-09-09,185,,0,28.468666515869266,,
2021-09-10,112,,0,19.738503558189283,,
2021-09-11,119,,0,22.799168473893552,,
2021-09-12,105,,0,33.44307350659676,,
2021-09-13,116,,0,29.047309848650983,,
2021-09-14,186,,5,26.007465410587432,,
2021-09-15,196,,10,30.43085620732937,,
2021-09-16,153,,0,30.529309549202967,,
2021-09-17,86,,20,37.95447316472104,16,
2021-09-18,111,,20,28.81533171942789,17,
2021-09-19,135,,0,22.687462122448494,48,Yes
2021-09-20,121,Festival,0,27.42151758542166,20,
2021-09-21,177,,10,31.037828135606883,,
2021-09-22,179,,10,32.97829505714351,18,
2021-09-23,175,,5,19.924840639360603,35,
2021-09-24,139,,0,29.268533597459065,40,
2021-09-25,101,,0,23.51372536250942,,Yes
2021-09-26,150,,10,25.16684037690279,,
2021-09-27,146,,0,32.22919812121696,,
2021-09-28,172,,10,31.731242697159495,,
2021-09-29,160,,0,24.609237694012204,21,
2021-09-30,154,,0,27.210789894799586,,
2021-10-01,119,,0,25.319591024395734,,
2021-10-02,117,,0,42.45851494978383,48,Yes
2021-10-03,160,,0,29.391790832226814,,
2021-10-04,122,,5,23.80259204363605,,Yes
2021-10-05,141,Festival,20,34.61083573110563,,
2021-10-06,208,Festival,20,34.7873068284165,,
2021-10-07,159,,20,36.958353552617666,43,
2021-10-08,123,,0,38.43996841255047,48,
2021-10-09,142,,10,31.538574414330643,26,
2021-10-10,115,,20,26.25074128110936,43,
2021-10-11,187,,0,26.986916161978403,46,
2021-10-12,187,,20,26.539623491967284,,
2021-10-13,170,,0,25.98122316410487,24,
2021-10-14,207,,0,34.19968403644295,,
2021-10-15,126,,0,28.00360453467988,,
2021-10-16,137,,0,32.85710932408103,,Yes
2021-10-17,134,,0,31.38258277390495,,
2021-10-18,178,,5,22.50672518438958,,
2021-10-19,207,,5,19.414116650688584,,
2021-10-20,182,,10,21.816685166574675,,
2021-10-21,150,,0,25.866468161346056,,
2021-10-22,149,,0,28.671640501339375,,
2021-10-23,110,,0,24.75849836327808,46,
2021-10-24,170,,0,31.51532573370551,,
2021-10-25,157,,0,25.361574027915204,,
2021-10-26,170,,5,29.284787190919722,,
2021-10-27,187,,0,28.587908403309434,19,
2021-10-28,141,,0,36.67216545893693,,Yes
2021-10-29,123,,5,23.123795374498634,,
2021-10-30,150,,5,39.04209545577352,13,
2021-10-31,120,,20,25.028250736301977,,
2021-11-01,136,,20,21.29971554819595,,
2021-11-02,191,,0,26.91542504786731,,
2021-11-03,210,,0,44.20069574318404,,
2021-11-04,185,,0,32.476026175093125,,
2021-11-05,165,,0,31.01482051720631,,
2021-11-06,115,,10,31.975934308207602,36,
2021-11-07,108,,0,24.152032677488464,,
2021-11-08,190,,20,29.630221881829296,,
2021-11-09,177,,10,28.012511501585614,,
2021-11-10,185,,0,37.045333743222045,,
2021-11-11,201,,10,27.456561417066737,28,
2021-11-12,160,,0,26.10861727711296,,
2021-11-13,143,,10,22.176003013154386,,
2021-11-14,183,,0,28.700072434378075,26,Yes
2021-11-15,151,,0,29.464759167594174,7,
2021-11-16,207,,0,21.99205905929741,18,
2021-11-17,196,,20,30.26581802030288,,
2021-11-18,184,,0,29.16589761897429,36,
2021-11-19,184,,20,33.06722879941882,42,
2021-11-20,148,,0,34.061840589509515,,
2021-11-21,155,,0,28.471396468071397,,
2021-11-22,190,Festival,0,22.818175579339524,10,
2021-11-23,185,Festival,5,23.846892097276776,45,
2021-11-24,182,,0,36.81063831539545,43,
2021-11-25,163,,0,28.8274469656128,29,
2021-11-26,119,,0,36.73076889775528,38,
2021-11-27,184,,20,30.49302409243615,,
2021-11-28,127,,20,31.76867818589224,41,Yes
2021-11-29,169,,0,32.6936180811908,,
2021-11-30,192,,0,21.884305927952884,,
2021-12-01,210,,5,29.53475375056263,,
2021-12-02,205,,20,21.815005493189688,,
2021-12-03,181,,0,26.575438260612675,,
2021-12-04,136,,5,31.200848180615253,,
2021-12-05,151,,0,22.873330547337737,,
2021-12-06,184,,0,30.79668662263836,5,
2021-12-07,198,,10,20.50815507267082,38,
2021-12-08,242,,10,33.716599119807846,,
2021-12-09,204,,0,24.677814089473262,,
2021-12-10,183,,20,22.86441287890608,,
2021-12-11,167,,0,20.823220420044596,,
2021-12-12,183,,0,25.103230835811708,,
2021-12-13,188,,5,18.461940965216,,
2021-12-14,183,,0,25.258004304458353,,Yes
2021-12-15,223,,0,33.49743512666541,,
2021-12-16,187,,0,27.05644200130083,,
2021-12-17,164,,20,22.112406920466796,,
2021-12-18,171,,5,29.13131658284404,31,
2021-12-19,191,,0,28.689478879374533,,
2021-12-20,191,,20,37.78304981292858,32,
2021-12-21,221,,0,31.95360509270203,20,
2021-12-22,255,,20,29.527990635864224,,
2021-12-23,210,,0,32.52533274179774,40,
2021-12-24,233,,0,27.328094659099687,,
2021-12-25,176,,0,27.622934095469002,49,
2021-12-26,137,,20,36.294701517157826,,
2021-12-27,211,Festival,0,19.82210486591876,25,
2021-12-28,228,,5,32.8397275657047,,
2021-12-29,253,,0,27.44604262156112,27,
2021-12-30,225,,20,26.54255289373324,,
2021-12-31,184,,20,25.235520331531436,,
2022-01-01,147,,10,28.768370102820942,,
2022-01-02,174,,20,27.78235266747667,7,
2022-01-03,185,,0,25.926488066365163,39,
2022-01-04,215,Festival,5,24.486711274416745,20,
2022-01-05,245,,20,18.47334773774532,,
2022-01-06,251,Festival,10,24.38098127824165,,
2022-01-07,200,,0,25.43852426869514,,
2022-01-08,153,,0,28.75615536083421,43,
2022-01-09,193,,0,37.81542942340752,,
2022-01-10,232,,0,24.920219032432904,,
2022-01-11,220,,0,22.881345731264148,15,
2022-01-12,236,,20,24.42751954348451,,Yes
2022-01-13,224,,0,28.766723838010574,,
2022-01-14,183,,0,30.943177298981364,28,Yes
2022-01-15,196,,0,31.641726065347715,42,
2022-01-16,187,,20,32.13853999117133,28,
2022-01-17,222,,20,32.84615293805987,,
2022-01-18,220,,0,26.605581812634153,21,
2022-01-19,236,,20,38.26570091870604,48,
2022-01-20,244,,20,26.22615739420618,,
2022-01-21,197,Festival,0,28.546702881704544,39,
2022-01-22,223,,0,34.47913535886346,10,
2022-01-23,187,,0,30.832125139938828,,Yes
2022-01-24,224,,5,16.79576627988631,49,
2022-01-25,262,Festival,0,28.028179151484263,,
2022-01-26,222,,0,32.30982378043243,,
2022-01-27,200,,0,21.28264860235221,,
2022-01-28,179,,10,31.753463975644934,,
2022-01-29,219,,0,29.950769700067266,15,
2022-01-30,190,,5,33.91960241925686,,
2022-01-31,276,,10,24.540343388306795,,
2022-02-01,238,,10,32.979467077946225,,
2022-02-02,259,,20,28.798041237004156,,
2022-02-03,271,,10,36.83025152026144,,
2022-02-04,255,,0,41.93024968906663,,
2022-02-05,241,,0,35.69165219526276,,
2022-02-06,230,,0,30.40259339054112,,
2022-02-07,250,,0,39.605019980309024,,
2022-02-08,266,Festival,10,31.01739020833992,,
2022-02-09,276,,10,23.460271432386918,,
2022-02-10,234,Festival,5,27.80363346524212,,
2022-02-11,203,,0,31.808360931475008,,
2022-02-12,204,,10,32.12977077810032,,
2022-02-13,207,,20,22.3736755509617,48,
2022-02-14,225,,0,22.532338567701636,,
2022-02-15,272,,5,26.29345076895076,21,Yes
2022-02-16,284,,0,30.672718067280954,,
2022-02-17,251,Festival,5,31.312812749399598,,
2022-02-18,253,,0,28.70652562052405,39,Yes
2022-02-19,185,,0,23.827856332411763,,
2022-02-20,211,,0,36.68471471509651,,
2022-02-21,224,,0,22.6397096907848,5,
2022-02-22,225,,0,34.511703724268806,,
2022-02-23,267,,5,31.694116417251827,,
2022-02-24,251,,10,34.40166151935864,31,
2022-02-25,258,,5,25.777833535385415,,Yes
2022-02-26,224,,0,27.28672900955398,,
2022-02-27,198,,20,28.275212786405216,26,
2022-02-28,279,,10,25.618011196992423,46,
2022-03-01,290,,5,29.126292267475492,,
2022-03-02,284,,20,35.89544728035604,,
2022-03-03,252,,20,21.515830764160135,48,
2022-03-04,211,,0,24.71394145894455,16,
2022-03-05,207,,0,24.171273406468718,,
2022-03-06,243,,0,27.527908689319762,,
2022-03-07,283,,0,27.322368655105645,,
2022-03-08,300,Festival,10,31.86157292220353,,
2022-03-09,265,,0,28.168615514606877,,
2022-03-10,237,,10,29.51441638359651,,
2022-03-11,236,,5,29.992240227560004,,
2022-03-12,182,,20,29.227020306029058,,
2022-03-13,230,,20,31.51656530728796,,
2022-03-14,244,,0,27.388383089336273,,
2022-03-15,261,,5,36.23184198037499,,
2022-03-16,245,,0,40.70809923359396,,
2022-03-17,271,,20,31.531154873835348,,
2022-03-18,224,,10,29.139955818545303,11,
2022-03-19,196,,0,31.12291154658622,,
2022-03-20,167,,20,22.49483457058178,,
2022-03-21,248,,0,28.900527337327073,47,
2022-03-22,308,,0,24.343376965256958,,
2022-03-23,311,,20,30.54988458620165,40,
2022-03-24,253,,10,24.368203460114263,,
2022-03-25,224,,0,26.27611277320552,47,
2022-03-26,229,,0,18.640145472384738,,
2022-03-27,206,,10,22.13377155026166,,
2022-03-28,255,Festival,5,29.774369014680232,47,Yes
2022-03-29,288,,0,23.655769608407848,,
2022-03-30,303,,0,33.31886991892788,36,
2022-03-31,261,,0,23.230554557933438,,
2022-04-01,232,,5,30.266272506428855,,
2022-04-02,203,,10,24.190621855141206,6,
2022-04-03,209,,0,29.92734887516763,,Yes
2022-04-04,245,,0,20.3260633545243,27,
2022-04-05,280,,10,25.73408512185221,,
2022-04-06,297,,10,23.768933573561323,,
2022-04-07,246,,0,32.4161628765449,,
2022-04-08,266,,0,30.31131232227102,,
2022-04-09,214,Festival,0,21.837119726922587,,
2022-04-10,225,,20,26.9840963168956,,
2022-04-11,234,,20,24.138410786385826,,
2022-04-12,224,,10,32.75128596934271,19,
2022-04-13,295,,0,34.357620738269695,,Yes
2022-04-14,276,,0,20.791774267445934,20,
2022-04-15,229,,0,32.1335148719074,36,
2022-04-16,220,,10,23.883519653711453,,
2022-04-17,235,,0,26.735416136403405,,
2022-04-18,216,,0,28.161271145304784,,
2022-04-19,260,,0,37.08303081777736,,
2022-04-20,292,,0,22.980751364845574,,
2022-04-21,235,,0,32.17374861321651,,
2022-04-22,239,,0,22.14247795915191,44,Yes
2022-04-23,190,,0,21.797032075796327,,
2022-04-24,232,,0,28.142317242095775,,
2022-04-25,245,,0,28.108647454948613,,
2022-04-26,236,,0,13.838408407653732,,
2022-04-27,297,,10,33.797981446877486,,
2022-04-28,243,,20,17.304429377845743,,Yes
2022-04-29,215,Festival,5,27.270312819433492,,
2022-04-30,218,,20,34.63807725802653,,
2022-05-01,243,,0,39.04591983344339,,
2022-05-02,222,,0,26.1847506815571,24,
2022-05-03,267,,0,20.835254581914562,15,
2022-05-04,280,,20,34.45274112883979,19,Yes
2022-05-05,268,Festival,5,32.32578275060131,,
2022-05-06,231,,10,25.555038552107625,,
2022-05-07,204,,20,24.92131270895397,,
2022-05-08,200,,5,24.413039181702842,46,
2022-05-09,241,,0,26.277067321326832,,
2022-05-10,241,,0,29.580340712008155,,
2022-05-11,209,,0,25.169927086316143,,
2022-05-12,259,,0,25.802098622188797,,
2022-05-13,242,,0,31.206395097052877,,
2022-05-14,160,,0,20.58792929470564,28,
2022-05-15,192,,5,26.120321400432104,6,
2022-05-16,248,,0,19.62029490450449,35,
2022-05-17,299,,20,28.542062366764508,,
2022-05-18,264,,0,18.302972959290628,5,
2022-05-19,232,,5,32.45005063413215,,
2022-05-20,216,,0,21.426813021039973,,
2022-05-21,231,,20,19.137107173192728,,
2022-05-22,195,,0,26.18193352049191,,
2022-05-23,215,,0,36.55553645838525,45,
2022-05-24,244,,0,31.55596226710788,,
2022-05-25,240,,0,18.388429472730174,,
2022-05-26,244,,5,21.284373661777295,5,
2022-05-27,248,,0,26.021998133771465,,
2022-05-28,205,,10,39.191765808854306,,
2022-05-29,198,,0,23.30522926015566,,
2022-05-30,220,,5,23.345573781484028,,
2022-05-31,217,,20,35.6371469344009,,
2022-06-01,271,,0,28.974536026311878,,
2022-06-02,235,,0,33.265000136493704,38,
2022-06-03,206,Festival,0,24.364502299120176,20,
2022-06-04,257,,0,27.491820761354738,44,
2022-06-05,204,,0,34.578159310941224,,
2022-06-06,206,,10,27.275795616321002,,
2022-06-07,235,,0,33.61526598763231,,
2022-06-08,271,,10,29.93633650217265,,
2022-06-09,234,,20,22.801854607905405,,
2022-06-10,176,,0,27.918413938269886,,
2022-06-11,206,,10,32.906919961375166,,Yes
2022-06-12,179,,20,31.347080955934427,39,
2022-06-13,253,,0,27.79873550789586,,
2022-06-14,259,,0,18.541428055142504,,
2022-06-15,234,,10,19.02004259295142,23,
2022-06-16,251,,0,20.08347205186442,,
2022-06-17,200,,0,25.447788966167245,,
2022-06-18,199,,0,26.11441063153276,10,Yes
2022-06-19,196,,5,20.622942994529886,37,
2022-06-20,192,,20,33.11256396848008,36,
2022-06-21,219,,0,21.681154613897288,,Yes
2022-06-22,257,,5,21.147204789664954,,
2022-06-23,213,,0,28.441178769429744,,Yes
2022-06-24,185,,0,32.86952559996614,,
2022-06-25,157,,10,38.27427309906584,,Yes
2022-06-26,189,,0,30.912725272515885,,
2022-06-27,245,,20,35.899148593618094,,
2022-06-28,205,,0,21.939716741367192,,
2022-06-29,231,,0,38.79869630330499,,
2022-06-30,242,,10,18.692577747222558,,
2022-07-01,185,,10,25.480803730561597,,
2022-07-02,179,Festival,0,30.803262597893877,,
2022-07-03,154,,10,19.973914921520283,16,
2022-07-04,206,,0,23.36474954037333,26,
2022-07-05,216,,10,22.57038735355183,,
2022-07-06,245,,0,26.44889496375133,24,
2022-07-07,232,Festival,0,35.10791428336337,,
2022-07-08,233,,0,28.084125331439054,,
2022-07-09,175,,5,25.684680278829912,33,
2022-07-10,175,,10,13.578378164108992,49,
2022-07-11,195,,10,30.333776024192897,31,
2022-07-12,207,,0,31.950077044890897,21,
2022-07-13,226,,0,19.499901160948944,,
2022-07-14,196,,0,27.665138201387393,,
2022-07-15,178,,20,28.965040951660235,,Yes
2022-07-16,184,,0,32.82300878651847,,Yes
2022-07-17,143,,10,24.37615770877263,,Yes
2022-07-18,208,,5,23.623198194576013,,
2022-07-19,234,,0,25.71751350765819,,
2022-07-20,211,,0,34.42218526388692,,
2022-07-21,154,,5,33.21922721086335,27,
2022-07-22,157,,0,27.893273489137933,47,
2022-07-23,178,,5,33.09888263594144,17,
2022-07-24,157,,0,16.156543965739207,47,Yes
2022-07-25,160,,10,31.95827103046763,,Yes
2022-07-26,192,,0,22.406169185930768,29,
2022-07-27,224,,5,36.83512247197931,,
2022-07-28,201,,10,22.67877644033388,,
2022-07-29,159,,0,23.736189173831775,,
2022-07-30,139,,0,30.81211865065589,,
2022-07-31,144,,5,31.294770673905184,13,
2022-08-01,156,,0,25.768339606164076,,Yes
2022-08-02,229,,0,29.857020172115153,42,
2022-08-03,196,,0,30.476899076642436,,
2022-08-04,210,,0,29.96557328029017,,Yes
2022-08-05,189,,20,25.97722541220802,,
2022-08-06,162,,5,30.526055120428452,,
2022-08-07,138,,0,35.03185202508247,,
2022-08-08,177,,0,21.872557603905868,19,
2022-08-09,192,,10,23.799699822290968,49,
2022-08-10,179,,0,28.136278161802895,,
2022-08-11,187,,0,22.718879796659834,,
2022-08-12,130,,0,18.982981328863698,,
2022-08-13,161,,0,33.465614879409785,38,
2022-08-14,133,,0,16.85605866986875,,
2022-08-15,169,,0,25.988086512378324,,Yes
2022-08-16,193,,5,31.794721598793352,,
2022-08-17,188,,0,29.33349894751036,,
2022-08-18,188,,5,26.063753170105237,,
2022-08-19,140,Festival,0,22.512802117325204,44,
2022-08-20,150,,0,29.719339065739685,,
2022-08-21,111,,0,23.058027807665635,21,
2022-08-22,163,,0,29.32966293159131,26,
2022-08-23,222,,0,28.70458824117378,,
2022-08-24,169,,0,28.75516454527568,,
2022-08-25,159,,5,24.79840620410292,,
2022-08-26,156,,5,38.17504554667394,,
2022-08-27,133,,10,29.791033169351874,,
2022-08-28,141,,20,26.606455378901764,46,
2022-08-29,167,,20,29.321352865309024,,
2022-08-30,193,,20,24.12769178037845,23,
2022-08-31,208,,5,26.068477507610467,,
2022-09-01,177,,10,39.95959966059759,,
2022-09-02,138,,20,24.163095967788458,,
2022-09-03,139,,20,27.61113649867792,,
2022-09-04,169,,0,25.71947575125117,45,
2022-09-05,152,,0,22.8018302858761,,
2022-09-06,158,,0,30.10542495109903,32,
2022-09-07,205,,0,28.182360883271045,38,
2022-09-08,164,,20,32.55513654499964,43,
2022-09-09,96,,0,32.05288960165002,,
2022-09-10,140,,10,32.50353859520998,,
2022-09-11,118,,5,23.408983135745032,,
2022-09-12,150,,20,31.204803996015478,,
2022-09-13,182,,5,31.326357531450473,,
2022-09-14,185,,0,22.89468500896572,,Yes
2022-09-15,179,Festival,20,26.406918788863802,,
2022-09-16,129,,0,20.71943951760516,,
2022-09-17,132,,0,31.34811316190142,,
2022-09-18,122,,0,31.325112347219868,47,
2022-09-19,165,,20,35.15181399559178,,
2022-09-20,186,,0,26.85600746092827,,
2022-09-21,161,,0,30.25734793281898,35,
2022-09-22,185,,0,32.93867550512654,,
2022-09-23,126,,10,24.230542357226543,13,
2022-09-24,137,,5,23.470174293411503,39,
2022-09-25,134,,0,24.385573994619175,21,
2022-09-26,186,Festival,5,26.253522658973893,,
2022-09-27,169,Festival,5,23.647228221769232,,
2022-09-28,172,,10,24.600861450193882,,
2022-09-29,162,,0,32.40457584516623,14,Yes
2022-09-30,130,,0,27.518266842528536,,
2022-10-01,136,,0,29.53349186829718,,
2022-10-02,94,,20,25.246416059407125,43,
2022-10-03,128,,5,24.918172854088297,,
2022-10-04,152,,20,29.427779447701987,43,Yes
2022-10-05,198,,0,28.630311640017027,32,
2022-10-06,197,Festival,5,31.889933391540346,,
2022-10-07,135,,0,34.507964990019964,,
2022-10-08,117,,5,24.542938978617975,21,
2022-10-09,128,,0,32.3059226888189,15,
2022-10-10,173,,10,22.600969161534188,5,Yes
2022-10-11,155,,20,38.36889341401642,21,
2022-10-12,184,,20,24.068479734308355,40,
2022-10-13,183,,0,31.453152848783798,,
2022-10-14,148,,5,22.563798306276674,,
2022-10-15,126,,0,27.239545569266006,,
2022-10-16,148,,10,35.72866571076758,,
2022-10-17,97,,5,23.911479240069635,,
2022-10-18,189,,5,39.02093083943112,7,
2022-10-19,168,,0,27.973622014454772,12,
2022-10-20,129,,0,32.87856268991333,,
2022-10-21,150,,0,30.014722867518017,10,
2022-10-22,151,,10,30.285200327981833,33,
2022-10-23,127,,0,20.869431414284477,41,
2022-10-24,173,,20,25.63573603510977,,
2022-10-25,209,Festival,5,33.97988231241852,,
2022-10-26,210,,0,26.278393991150015,,
2022-10-27,200,,5,28.694160413589067,,
2022-10-28,157,,5,20.262889358154244,,
2022-10-29,128,,0,25.31211529499628,,Yes
2022-10-30,100,,20,33.61519648815732,36,Yes
2022-10-31,151,Festival,0,21.5868528403653,39,
2022-11-01,163,,5,31.58539518498082,18,Yes
2022-11-02,230,,0,28.888890692924928,20,
2022-11-03,167,,5,26.82022256988411,25,
2022-11-04,147,,20,26.600377288389964,16,
2022-11-05,140,,0,25.544851509610062,,
2022-11-06,136,,0,25.990145139715185,,
2022-11-07,193,,5,32.64870112405578,,
2022-11-08,171,,10,25.83978092877613,,
2022-11-09,194,,20,37.037951610961535,,
2022-11-10,159,,20,29.49766251521606,,
2022-11-11,122,,10,25.118690354858636,,
2022-11-12,121,,5,32.86682976242807,20,Yes
2022-11-13,139,,20,31.119479715382884,14,
2022-11-14,155,,0,19.729117798861708,,
2022-11-15,174,,5,22.827643214912314,,
2022-11-16,166,,5,27.422898493987937,30,
2022-11-17,177,,0,20.08196032789901,19,Yes
2022-11-18,123,,20,38.45264950985806,,
2022-11-19,152,,20,32.11116091019671,36,Yes
2022-11-20,145,,10,27.93333576481769,,
2022-11-21,139,,0,26.28646723193368,42,
2022-11-22,186,Festival,0,25.001681728205007,,
2022-11-23,183,,20,18.179839210145452,45,
2022-11-24,189,,5,19.335631741771852,,
2022-11-25,184,,0,37.50560365633804,39,
2022-11-26,104,,10,35.86799819616292,,
2022-11-27,151,,0,25.1211112253798,,
2022-11-28,169,,10,32.539995780912285,,
2022-11-29,210,,0,30.532103874985154,,
2022-11-30,208,,10,31.12143978324421,,
2022-12-01,173,,0,20.874111177496474,,
2022-12-02,156,,0,18.9591103873492,,
2022-12-03,131,,0,33.91297179534945,,
2022-12-04,175,,10,18.103508484815848,,
2022-12-05,178,,10,27.259032293087422,19,
2022-12-06,240,,10,26.161488368911066,,
2022-12-07,207,,0,25.69924519161796,,
2022-12-08,179,,0,29.572254111453283,,
2022-12-09,138,,10,24.612037851107743,,
2022-12-10,117,,20,29.97867731232524,,
2022-12-11,127,,0,28.705777073455973,,
2022-12-12,189,,0,38.493661770252125,,
2022-12-13,218,,10,21.072953040909354,,
2022-12-14,183,,10,28.146344919524132,,
2022-12-15,217,,0,30.156725499388816,,
2022-12-16,164,,0,26.717987222338518,,
2022-12-17,161,,20,21.314624460560808,,Yes
2022-12-18,197,,0,34.28551390327597,,
2022-12-19,207,,10,29.68467165072026,,
2022-12-20,208,,0,21.66551643536703,6,
2022-12-21,202,,20,30.1933398127913,,
2022-12-22,162,,20,36.507830350264285,,
2022-12-23,165,,0,27.8184203329204,43,
2022-12-24,160,,5,27.98893665264719,37,
2022-12-25,151,,20,35.840025155216594,,
2022-12-26,193,,5,23.148080091243735,,
2022-12-27,221,Festival,20,36.637760213103405,,
2022-12-28,222,,0,32.86455535184118,,
2022-12-29,198,,0,23.378905180099924,,Yes
2022-12-30,189,,0,24.658655000779422,,
2022-12-31,179,Festival,0,25.375935831588553,42,
2023-01-01,155,,0,18.83217893006455,,
2023-01-02,229,,0,29.302358745354404,34,
2023-01-03,224,,0,23.605264983760733,,
2023-01-04,233,,20,29.482756607156528,,
2023-01-05,231,,0,21.545283748373915,,
2023-01-06,196,,0,32.6150661844725,,
2023-01-07,195,,5,31.688129650652513,31,
2023-01-08,189,,5,24.470604929698926,,
2023-01-09,195,,0,29.79824578941058,25,
2023-01-10,239,,10,28.4146027965479,23,
2023-01-11,215,,0,35.411497430764555,,
2023-01-12,225,,0,22.83760516052564,27,
